type,name,winery_name,area,size,vintage,price,info,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
RED,DIFESE  Tenuta di San Guido Toscana IGT  ,DIFESE  Tenuta di San Guido Toscana IGT  ,,BOTTLE,2021.0, 30.00,"CABERNET SAUVIGNON, SANGIOVESE",http://www.tenutasanguido.com/LeDifese.html,Le Difese,Tenuta San Guido,wine_01gzr4ksd26w035f1fyngbtc2g,5076.0,43.038692
RED,GUIDALBERTO  Tenuta di San Guido Toscana IGT    ,GUIDALBERTO  Tenuta di San Guido Toscana IGT    ,,BOTTLE,2020.0, 75.00,"CABERNET SAUVIGNON, MERLOT | 4 - 2016 | 4 - 2012",http://www.tenutasanguido.com/pdf/GUIDALBERTO%20ITA%20PDF/2018%20GUIDALBERTO%20ITA.pdf,Guidalberto,Tenuta San Guido,wine_01gzr4ksnx8asdj89jfbepz68c,5080.0,47.52951
RED,SASSICAIA  Tenuta San Guido Bolgheri Doc   ,SASSICAIA  Tenuta San Guido Bolgheri Doc   ,,BOTTLE,2015.0, 400.00,"CABERNET SAUVIGNON, CABERNET FRANC | 1 sotto tetto | 6 legno",http://www.tenutasanguido.com/pdf/SASSICAIA%20ITA%20PDF/2015%20SASSICAIA%20ITA.pdf,Sassicaia,Tenuta San Guido,wine_01gzr4ksd13hpy7q0n03dkf2wb,5078.0,44.80435
RED,SASSICAIA  Tenuta San Guido Bolgheri Doc ,SASSICAIA  Tenuta San Guido Bolgheri Doc ,,BOTTLE,2018.0, 330.00,"CABERNET SAUVIGNON, CABERNET FRANC",http://www.tenutasanguido.com/pdf/SASSICAIA%20ITA%20PDF/2017%20SASSICAIA%20ITA.pdf,Sassicaia,Tenuta San Guido,wine_01gzr4ksd13hpy7q0n03dkf2wb,5078.0,44.80435
RED,SASSICAIA  Tenuta San Guido Bolgheri Doc ,SASSICAIA  Tenuta San Guido Bolgheri Doc ,,BOTTLE,2019.0, 330.00,"CABERNET SAUVIGNON, CABERNET FRANC",http://www.tenutasanguido.com/pdf/SASSICAIA%20ITA%20PDF/2017%20SASSICAIA%20ITA.pdf,Sassicaia,Tenuta San Guido,wine_01gzr4ksd13hpy7q0n03dkf2wb,5078.0,44.80435
RED,LE SERRE NUOVE DELL’ORNELLAIA  Tenuta dell’ Ornellaia Bolgheri Doc      ,LE SERRE NUOVE DELL’ORNELLAIA  Tenuta dell’ Ornellaia Bolgheri Doc      ,,BOTTLE,2020.0, 76.00,"C. SAUVIGNON, MERLOT, C. FRANC, VERDOT | ? - 2019 | ? - 2017 | ? - 2018",https://www.ornellaia.com/wp-content/uploads/2021/11/SN2019-VINTAGE-SHEET-IT.pdf,Le Serre Nuove,Ornellaia,wine_01gzr4kt84p32acb7v4yb1s1mc,,45.482315
RED,LE VOLTE DELL’ ORNELLAIA  Tenuta dell’ Ornellaia Toscana IGT    ,LE VOLTE DELL’ ORNELLAIA  Tenuta dell’ Ornellaia Toscana IGT    ,,BOTTLE,2020.0, 36.00,"MERLOT, SANGIOVESE, CABERNET SAUVIGNON | 6 - 2019 | 4 ?  - 2017",https://www.ornellaia.com/wp-content/uploads/2021/02/LV2019-VINTAGESHEET-IT.pdf,Le Volte,Ornellaia,wine_01gzr4ksd17ecsm6py4s6fhjwr,1480684.0,65.99282
RED,ORNELLAIA “IL CARISMA”  Tenuta dell’Ornellaia Bolgheri Doc Superiore  ,ORNELLAIA “IL CARISMA”  Tenuta dell’Ornellaia Bolgheri Doc Superiore  ,,BOTTLE,2015.0, 300.00,"C. SAUVIGNON, MERLOT, C. FRANC, VERDOT | mattoni",https://www.ornellaia.com/wp-content/uploads/2018/05/OR2015-VINTAGE-SHEET-IT-1.pdf,Bolgheri Superiore,Ornellaia,wine_01gzr4ksd2v3eeg3bwev7zfwzd,22447.0,40.375137
RED,ORNELLAIA “IL VIGORE”  Tenuta dell’Ornellaia Bolgheri Doc Superiore ,ORNELLAIA “IL VIGORE”  Tenuta dell’Ornellaia Bolgheri Doc Superiore ,,BOTTLE,2019.0, 290.00,"C. SAUVIGNON, MERLOT, C. FRANC, VERDOT",https://www.ornellaia.com/wp-content/uploads/2022/03/OR2019-VINTAGE-SHEET-IT.pdf,Il Vigore,Ornellaia,wine_01gzr4kt84z2nc5cd3spjanz4t,,41.886837
RED,ORNELLAIA “LA GRAZIA”  Tenuta dell’Ornellaia Bolgheri Doc Superiore ,ORNELLAIA “LA GRAZIA”  Tenuta dell’Ornellaia Bolgheri Doc Superiore ,,BOTTLE,2018.0, 290.00,"C. SAUVIGNON, MERLOT, C. FRANC, VERDOT",https://www.ornellaia.com/wp-content/uploads/2021/04/OR2018-VINTAGE-SHEET-IT.pdf,Bolgheri Superiore,Ornellaia,wine_01gzr4ksd2v3eeg3bwev7zfwzd,22447.0,40.375137
RED,ORNELLAIA “SOLARE”  Tenuta dell’Ornellaia Bolgheri Doc Superiore ,ORNELLAIA “SOLARE”  Tenuta dell’Ornellaia Bolgheri Doc Superiore ,,BOTTLE,2017.0, 290.00,"C. SAUVIGNON, MERLOT, C. FRANC, VERDOT",https://www.ornellaia.com/wp-content/uploads/2020/03/OR2017-VINTAGESHEET-IT.pdf,Bolgheri Superiore,Ornellaia,wine_01gzr4ksd2v3eeg3bwev7zfwzd,22447.0,40.375137
RED,TENUTA DI VALGIANO ROSSO  Tenuta di Valgiano Colline Lucchesi Doc  ,TENUTA DI VALGIANO ROSSO  Tenuta di Valgiano Colline Lucchesi Doc  ,,BOTTLE,2015.0, 105.00,"SANGIOVESE, MERLOT, SYRAH | 4 - 2013",http://www.valgiano.it/resource/pdf/prodotti/valgiano_rosso.pdf,Colline Lucchesi,Tenuta di Valgiano,wine_01h0qsxmvzeknfmc86nkxh45j8,,81.48264
RED,VINO NOBILE DI MONTEPULCIANO  Poliziano Docg  ,VINO NOBILE DI MONTEPULCIANO  Poliziano Docg  ,,BOTTLE,2016.0, 45.00,"PRUGNOLO, COLORINO, CANAIOLO, MERLOT | 1-2013",https://carlettipoliziano.com/wp-content/uploads/2018/10/VINO-NOBILE-di-Montepulciano.pdf,Vino Nobile di Montepulciano,Poliziano,wine_01gzr4ktffekgfr5zac12k933g,,45.784077
RED,VINO NOBILE DI MONTEPULCIANO “ASINONE”  Poliziano Docg ,VINO NOBILE DI MONTEPULCIANO “ASINONE”  Poliziano Docg ,,BOTTLE,2016.0, 69.00,SANGIOVESE,https://carlettipoliziano.com/wp-content/uploads/2018/10/ASINONE-Vino-Nobile-di-Montepulciano.pdf,Asinone Vino Nobile di Montepulciano,Poliziano,wine_01gzr4ksd67b05dgyw9ry5apyj,18795.0,52.04601
RED,VINO NOBILE DI MONTEPULCIANO “ASINONE”  Poliziano Docg  ,VINO NOBILE DI MONTEPULCIANO “ASINONE”  Poliziano Docg  ,,BOTTLE,2009.0, 69.00,SANGIOVESE | NON IN CARTA,https://carlettipoliziano.com/wp-content/uploads/2018/10/ASINONE-Vino-Nobile-di-Montepulciano.pdf,Asinone Vino Nobile di Montepulciano,Poliziano,wine_01gzr4ksd67b05dgyw9ry5apyj,18795.0,52.04601
RED,"NEBBIOLO ""TEI"" Sandro Fay Rosso di Valtellina Doc   ","NEBBIOLO ""TEI"" Sandro Fay Rosso di Valtellina Doc   ",,BOTTLE,2021.0, 29.00,5 - 2019 | 2 - 2018,https://www.tannico.it/rosso-di-valtellina-doc-tei-2019-sandro-fay.html,Sandro Fay Tei Rosso di Valtellina,Società Agricola Fay,wine_01gzr4kt5j2vdhcxwvwaer6gjr,,42.261745
RED,NAGÒTT  La Plantze Valle D'Aosta Doc ,NAGÒTT  La Plantze Valle D'Aosta Doc ,,BOTTLE,2016.0, 49.00,"PETIT ROUGE, CORNALIN, FUMIN",https://www.tannico.it/vino-rosso-nagott-2016-la-plantze.html,Nagòtt Vin Rouge,La Plantze,wine_01gzr4ksqchwa7v5py0zsq25fm,4257542.0,40.817783
RED,"PINOT NERO ""ECCE DRACO"" Mutiliana Forlì Rosso IGP ","PINOT NERO ""ECCE DRACO"" Mutiliana Forlì Rosso IGP ",,BOTTLE,2018.0, 34.00,,https://www.gallienoteca.it/pinot-nero-ecce-draco-mutiliana-2020.html?gclid=CjwKCAjwrNmWBhA4EiwAHbjEQDevVwoFV7rzRel_eCQUS1VJ_o9dyWunSBKRIutAxk4QLJabamjr9xoCqT0QAvD_BwE,Ecce Draco,Mutiliana,wine_01hawwcws6ebj8ky252sppswsd,,58.68981
RED,SORRISO DI LIZZANO  Tenuta Serenissima Sangiovese Superiore Dop   ,SORRISO DI LIZZANO  Tenuta Serenissima Sangiovese Superiore Dop   ,,BOTTLE,2015.0, 45.00,SANGIOVESE,https://www.vivino.com/IT/it/tenuta-serenissima-romagna-sangiovese-superiore-sorriso-di-lizzano/w/4849254,Luzzano 270,Castello di Luzzano,wine_01h0qsxmxep7hbws6dr1m58pn3,,29.675592
RED,MILLEUVE ROSSO  Borgo del Tiglio Marche Rosso IGT ,MILLEUVE ROSSO  Borgo del Tiglio Marche Rosso IGT ,,BOTTLE,2010.0, 22.00,"Montepulciano, Sangiovese",https://www.enotechepiave.it/vino-rosso/5478-borgo-del-tiglio-milleuve-rosso-marche-igt-9999000000211.html,Milleuve Marche Rosso,Borgo del Tiglio,wine_01h0my5svs4dwzf1fpkjx8byd8,,58.21474
WHITE,CERVARO DELLA SALA  Marchesi Antinori Umbria IGT   ,CERVARO DELLA SALA  Marchesi Antinori Umbria IGT   ,,BOTTLE,2020.0, 79.00,CHARDONNAY | 6 - 2019 di cui 3 bott. Mattoni | 6 bott. 2018,https://www.antinori.it/it/vino/cervaro-della-sala/?wineyear=2020&ajax=1&lang=it_IT&gen_pdf=1,Castello della Sala Cervaro della Sala,Antinori,wine_01gzr4ksd3b397szz15dat7s7b,1688.0,44.6078
WHITE,TORRE DI GIANO  “VIGNA IL PINO” Lungarotti Doc   ,TORRE DI GIANO  “VIGNA IL PINO” Lungarotti Doc   ,,BOTTLE,2011.0, 42.00,"TREBBIANO, VERMENTINO, GRECHETTO | 1 - 2007",https://www.lungarotti.it/files/schede/Lungarotti_Torre_di_GianoVIP_it.pdf,Torre di Giano Vigna Il Pino Torgiano Bianco,Lungarotti,wine_01gzr4ktgf02944rd7yjac0rzc,,43.495422
WHITE,MARE ANTICO Degugnano dei Barbi Orvieto Classico Superiore Doc ,MARE ANTICO Degugnano dei Barbi Orvieto Classico Superiore Doc ,,BOTTLE,2019.0, 26.00,,,Mare Antico Orvieto Classico Superiore,Decugnano dei Barbi,wine_01h0my5sep1sfcqcepxwynhjca,,64.99267
RED,"ROSSO ""AD ""  Degugnano dei Barbi Orvieto Classico Superiore Doc 2018","ROSSO ""AD ""  Degugnano dei Barbi Orvieto Classico Superiore Doc 2018",,BOTTLE,1212.0, 34.00,,https://www.decugnanodeibarbi.com/wp-content/uploads/AD1212-_-SCHEDA.pdf,Villa Barbi Umbria Rosso,Decugnano dei Barbi,wine_01h0my5sehfnpce9asrfb6apd4,,50.21368
RED,RUBESCO VIGNA MONTICCHIO  “TORGIANO ROSSO RISERVA” Lungarotti Docg ,RUBESCO VIGNA MONTICCHIO  “TORGIANO ROSSO RISERVA” Lungarotti Docg ,,BOTTLE,2013.0, 72.00,"SANGIOVESE, CANAIOLO",https://www.lungarotti.it/files/schede/Lungarotti_Rubesco_Riserva_it.pdf,Rubesco Vigna Monticchio Torgiano Rosso Riserva,Lungarotti,wine_01gzr4ktgfy3sw8pv9qphe2wtb,,57.366447
RED,SAGR. DI MONTEFALCO Lungarotti Docg  ,SAGR. DI MONTEFALCO Lungarotti Docg  ,,BOTTLE,2016.0, 42.00,2 -2012,https://www.lungarotti.it/files/schede/Lungarotti_Sagrantino_it.pdf,Sagrantino di Montefalco,Lungarotti,wine_01gzr4ktgf7avvfsc3tkcy1tj6,,35.201168
WHITE,GRANDE CUVÉE “LUIGI MOIO” Irpinia Doc  ,GRANDE CUVÉE “LUIGI MOIO” Irpinia Doc  ,,BOTTLE,2018.0, 130.00,,https://www.pellegrinispa.net/include/stampe/pdf_scheda.php?id=1773,Falanghina Irpinia,Antica Hirpinia,wine_01h4pmmg0mhsg1bwasy4ymzy9p,,28.729288
WHITE,GRECO DI TUFO “GIALLO D’ ARLES” Quintodecimo Doc ,GRECO DI TUFO “GIALLO D’ ARLES” Quintodecimo Doc ,,BOTTLE,2020.0, 52.00,,https://www.pellegrinispa.net/include/stampe/pdf_scheda.php?id=317,Giallo d''Arles Greco di Tufo,Quintodecimo,wine_01h0my5vmpz3gcaysrx5047gja,,57.294163
WHITE,FALANGHINA “VIA DEL CAMPO” Quintodecimo Irpinia Doc ,FALANGHINA “VIA DEL CAMPO” Quintodecimo Irpinia Doc ,,BOTTLE,2019.0, 52.00,,https://www.pellegrinispa.net/include/stampe/pdf_scheda.php?id=310,Via del Campo Falanghina,Quintodecimo,wine_01h0sq484sf8es8xb44tjxjzrq,,50.53758
WHITE,FIANO D’ AVELLINO “EXULTET” Quintodecimo Doc  ,FIANO D’ AVELLINO “EXULTET” Quintodecimo Doc  ,,BOTTLE,2020.0, 52.00,3 - 2016,https://www.pellegrinispa.net/include/stampe/pdf_scheda.php?id=309,Exultet Fiano di Avellino,Quintodecimo,wine_01h0my5vmpj09w0p8ydeha5bkt,,54.17741
RED,AGLIANICO “TERRE D’ECLANO” Quintodecimo Irpinia Doc  ,AGLIANICO “TERRE D’ECLANO” Quintodecimo Irpinia Doc  ,,BOTTLE,2018.0, 52.00,4 - 2015,https://www.pellegrinispa.net/include/stampe/pdf_scheda.php?id=308,Terra d''Eclano Aglianico Irpinia,Quintodecimo,wine_01h0r2pp8pc7qd3na3303s9x75,,49.79196
RED,TURRIGA  Argiolas Isola dei Nuraghi IGT ,TURRIGA  Argiolas Isola dei Nuraghi IGT ,,BOTTLE,2018.0, 132.00,"CANNONAU, CARIGNANO, BOVALE SARDO, MALVASIA NERA",https://www.tannico.it/isola-dei-nuraghi-rosso-igt-turriga-2018-argiolas.html,Turriga Isola dei Nuraghi,Argiolas,wine_01gzr4ksrwyrtxrwcmh0h2ma30,82193.0,48.132732
WHITE,CHARDONNAY “PASSOBIANCO”  Passopisciaro Doc  ,CHARDONNAY “PASSOBIANCO”  Passopisciaro Doc  ,,BOTTLE,2019.0, 39.00,7 - 2018,https://www.tannico.it/terre-siciliane-chardonnay-igp-passobianco-2019-passopisciaro.html,Passobianco,Passopisciaro,wine_01h4pmmfr4anb70n17j0858gy8,,48.269703
WHITE,ETNA BIANCO Pietradolce Doc ,ETNA BIANCO Pietradolce Doc ,,BOTTLE,2021.0, 34.00,,https://www.tannico.it/etna-bianco-doc-2021-pietradolce.html?utm_source=aw-it-categories-brand-wine-dsa&utm_medium=cpc&utm_campaign=aw-it-categories-brand-wine-dsa&nol=true&ep=true&gclid=CjwKCAjw_b6WBhAQEiwAp4HyIK-ylh5b0Zi08gJ5dFsIaA2EqvMsZ9FzLvg3zilH1Udl2Jg3BCkAJRoCqsQQAvD_BwE,Etna Bianco,Pietradolce,wine_01gzr4kt8bj1zpraffjc9rfad2,,42.64993
WHITE,ETNA BIANCO “ARCHINERI” Pietradolce Doc ,ETNA BIANCO “ARCHINERI” Pietradolce Doc ,,BOTTLE,2019.0, 62.00,,http://www.pietradolce.it/data/schede/Pietradolce-archineri-etna-bianco-it.pdf,Archineri Etna Bianco,Pietradolce,wine_01gzr4kt8cnv02psawn0pzkmew,,53.60631
WHITE,"ETNA BIANCO ""VIGNA SANT'ANDREA"" Pietradolce Terre Siciliane IGT ","ETNA BIANCO ""VIGNA SANT'ANDREA"" Pietradolce Terre Siciliane IGT ",,BOTTLE,2016.0, 230.00,,http://www.pietradolce.it/data/schede/Pietradolce-sant-andrea-bianco-it.pdf,Etna Bianco,Pietradolce,wine_01gzr4kt8bj1zpraffjc9rfad2,,42.64993
WHITE,GRILLO DELLA TIMPA Feudo Montoni Doc  ,GRILLO DELLA TIMPA Feudo Montoni Doc  ,,BOTTLE,2019.0, 29.00,3 - 2016,http://www.feudomontoni.it/vini/it/vigna-della-timpa-grillo/,Grillo della Timpa,Feudo Montoni,wine_01gzr4ktttwjxcqrhkggqhh3k9,,57.54576
WHITE,INCANTO  Enza La Fauci Terre Siciliane IGT  ,INCANTO  Enza La Fauci Terre Siciliane IGT  ,,BOTTLE,2016.0, 34.00,GRECANICO,https://www.tenutaenzalafauci.com/wp-content/uploads/2016/07/INCANTO.pdf,Incanto,Tenuta Enza La Fauci,wine_01h0sq472jbmygvhdv9axbpzs3,,45.736748
WHITE,MARENEVE  Federico Graziani  Terre Siciliane IGT     ,MARENEVE  Federico Graziani  Terre Siciliane IGT     ,,BOTTLE,2020.0, 69.00,"CARICANTE, GRECANICO DORATO, RIESLING, TRAMINER, CHENIN BLANC | ?? -2019 | ?? - 2017 | ?? - 2018",http://fedegraziani.it/wp-content/uploads/2018/06/low-SCHEDA-MARENEVE-FEDEGRAZIANI-ITA-2022-200705-1.pdf,Mareneve,Federico Graziani,wine_01h0my5s9r4tar23j10s0vrw2p,,56.50592
WHITE,NZEMI  Az. Agr. Caravaglio Antonio Salina IGP  ,NZEMI  Az. Agr. Caravaglio Antonio Salina IGP  ,,BOTTLE,2019.0, 75.00,MALVASIA,https://reportergourmet.com/263288/nzemi-una-malvasia-fuori-dal-coro-che-racconta-lisola-di-salina.html,Occhio di Terra Salina,Caravaglio,wine_01h0my5vnjg52q1cec0hwbdr5s,,36.70213
RED,"ETNA ROSSO ""SUL VULCANO""  Donna Fugata Etna Rosso Doc ","ETNA ROSSO ""SUL VULCANO""  Donna Fugata Etna Rosso Doc ",,BOTTLE,2017.0, 34.00,N. MASCALESE,https://www.donnafugata.it/wp-content/uploads/2018/07/12_Sul-Vulcano-Rosso-2019_ITA-1.pdf,Etna Rosso,Giovanni Rosso,wine_01h0my5skg94farpxgeew952tt,,57.598362
RED,ETNA ROSSO  Federico Graziani Doc ,ETNA ROSSO  Federico Graziani Doc ,,BOTTLE,2018.0, 39.00,N. MASCALESE,http://fedegraziani.it/wp-content/uploads/2018/06/low-SCHEDA-ETNA-ROSSO-FEDEGRAZIANI-ITA-2022-200705-2.pdf,Etna Rosso,Federico Graziani,wine_01h0my5s9pmcxtdd1jg7azhda0,,50.27585
RED,"ETNA ROSSO ""ROSSO DI MEZZO""  Federico Graziani Doc  ","ETNA ROSSO ""ROSSO DI MEZZO""  Federico Graziani Doc  ",,BOTTLE,2020.0, 69.00,N. MASCALESE | 4- 2018,http://fedegraziani.it/wp-content/uploads/2018/06/SCHEDA-TECNICA-ROSSO-DI-MEZZO-ITA-2021-210222.pdf,Rosso di Mezzo,Federico Graziani,wine_01h0my5s9schq8qrf33d7pngj3,,57.58039
RED,"ETNA ROSSO ""PROFUMO DI VULCANO""  Federico Graziani Doc   ","ETNA ROSSO ""PROFUMO DI VULCANO""  Federico Graziani Doc   ",,BOTTLE,2020.0, 120.00,"N. MASCALESE, N. CAPPUCCIO | 4 - 2019 | 2 - 2017",http://fedegraziani.it/wp-content/uploads/2018/06/SCHEDA-TECNICA-ROSSO-DI-MEZZO-ITA-2021-210222.pdf,Profumo di Vulcano Rosso,Federico Graziani,wine_01h0my5s9rbngfa7fjdr5t8eg3,,62.169415
RED,ETNA ROSSO “PASSOROSSO”  Passopisciaro Doc  ,ETNA ROSSO “PASSOROSSO”  Passopisciaro Doc  ,,BOTTLE,2018.0, 45.00,N. MASCALESE | 5 - 2015,https://www.callmewine.com/passorosso-passopisciaro-2019-P34996.htm,Passorosso,Passopisciaro,wine_01hawwcwxgk28e3g9bs6q690ky,,46.621136
RED,ETNA ROSSO  Pietradolce Doc ,ETNA ROSSO  Pietradolce Doc ,,BOTTLE,2019.0, 32.00,N. MASCALESE,http://www.pietradolce.it/data/schede/Pietradolce-Etna-Rosso-it.pdf,Etna Rosso,Pietradolce,wine_01gzr4kt8awp28vgqh8camyjgh,,41.523285
RED,ETNA ROSSO “ARCHINERI”  Pietradolce Doc ,ETNA ROSSO “ARCHINERI”  Pietradolce Doc ,,BOTTLE,2017.0, 52.00,N. MASCALESE,http://www.pietradolce.it/data/schede/Pietradolce-archineri-etna-rosso-it.pdf,Archineri Etna Rosso,Pietradolce,wine_01gzr4kt8ane797t8cs88819wr,,52.554337
RED,"ETNA ROSSO ""BARBAGALLI""  Pietradolce Doc  ","ETNA ROSSO ""BARBAGALLI""  Pietradolce Doc  ",,BOTTLE,2016.0, 160.00,N. MASCALESE | 2 - 2015,http://www.pietradolce.it/data/schede/Pietradolce-Barbagalli-Etna-Rosso-it.pdf,Vigna Barbagalli Etna Rosso,Pietradolce,wine_01gzr4kt8bf0krwzrf0krhzmxz,,50.662926
RED,"ETNA ROSSO ""RAMPANTE""  Pietradolce Doc ","ETNA ROSSO ""RAMPANTE""  Pietradolce Doc ",,BOTTLE,2017.0, 56.00,N. MASCALESE,http://www.pietradolce.it/data/schede/Pietradolce-contrada-rampante-etna-rosso-it.pdf,Contrada Rampante Etna Rosso,Pietradolce,wine_01gzr4kt8a911n26e40pykf8jh,,48.012527
RED,MILLE E UNA NOTTE  Donna Fugata Sicilia Doc   ,MILLE E UNA NOTTE  Donna Fugata Sicilia Doc   ,,BOTTLE,2017.0, 86.00,"NERO D’AVOLA, SYRAH, PETIT VERDOT | 1 - 2015 | 1 - 2007 mattoni",https://www.donnafugata.it/wp-content/uploads/2016/08/17_Mille-e-una-Notte-2017_ITA.pdf,Cavallino Sole e Luna,Donna Enrica,wine_01h0qsxmzx6mnfkh2k0fsjn7g6,,27.507874
RED,TANCREDI  Donna Fugata Terre Siciliane IGT ,TANCREDI  Donna Fugata Terre Siciliane IGT ,,BOTTLE,2017.0, 42.00,"CAB. SAUV. NERO D’AVOLA, TANNAT",https://www.donnafugata.it/wp-content/uploads/2016/08/16_Tancredi-2017_ITA-1.pdf,Nonna Aurelia Carricante,Siciliano,wine_01hawwczd5yd4n8p09sxyfjzaq,,29.479832
RED,FARO  Le Casematte Vino Rosso Doc ,FARO  Le Casematte Vino Rosso Doc ,,BOTTLE,2019.0, 39.00,"NERELLO CAPPUCCIO 55%, NERELLO MASCALESE 25%, NERO D'AVOLA 10%, NOCERA 10%",https://www.donnafugata.it/wp-content/uploads/2016/08/17_Mille-e-una-Notte-2017_ITA.pdf,Faro,Le Casematte,wine_01h0qzm2yeaehwpy3zrtd1375b,,41.636692
RED,NANUCI  Le Casematte Terre Siciliane IGP ,NANUCI  Le Casematte Terre Siciliane IGP ,,BOTTLE,2019.0, 46.00,NOCERA 100%,https://lecasematte.it/prodotto/nanuci-igp-terre-siciliane-6-bottiglie/,Nanuci Nocera,Le Casematte,wine_01h0qzm2ye05tjaae75kzfay93,,41.311005
RED,VRUCARA  Feudo Montoni Doc  ,VRUCARA  Feudo Montoni Doc  ,,BOTTLE,2013.0, 44.00,NERO D’AVOLA,http://www.feudomontoni.it/vini/it/vrucara-2/,Vrucara Nero d''Avola,Feudo Montoni,wine_01h0qzm164mstmytk3786fpexd,,46.14586
WHITE,GRUNER VELTLINER “FREIHEIT” Nigl  ,GRUNER VELTLINER “FREIHEIT” Nigl  ,,BOTTLE,2019.0, 29.00,6 - 2015,https://www.vino.com/dettaglio/kremstal-dac-qualitatswein-gruner-veltliner-freiheit-nigl-2021.html,Freiheit Grüner Veltliner,Nigl,wine_01havwefgvj45e5zb6yxjh4skv,,45.278084
WHITE,"RIESLING “DORNLEITEN” ""URGESTEIN"" Nigl  ","RIESLING “DORNLEITEN” ""URGESTEIN"" Nigl  ",,BOTTLE,2018.0, 36.00,3 - 2016,https://www.hellotaste.it/shop/vini-bianchi/11163-riesling-urgestein-nigl-2020-075-lt.html,Dornleiten Riesling,Nigl,wine_01hawwcx2pq2th1d68hjv9r7fc,,42.722935
WHITE,RIESLING “UNDHOF KÖGL” Salomon Undhof  ,RIESLING “UNDHOF KÖGL” Salomon Undhof  ,,BOTTLE,2015.0, 42.00,,https://www.tannico.it/en/kremstal-riesling-undhof-kogl-2015-salomon-undhof-tappo-stelvin.html,Undhof Kögl Riesling,Salomon Undhof,wine_01h0sq48y8ad54tqcbwkw49d74,,94.53336
WHITE,RIESLING Fritsch  ,RIESLING Fritsch  ,,BOTTLE,2016.0, 29.00,,https://passionevino.net/6-riesling-wagram-2018?manufacturer_id=2296,Riesling Wagram,Fritsch,wine_01hawwcx3dh5vknx2g1b0h47mm,,28.44362
WHITE,"RIESLING ""MORDTHAL ERSTE LAGE"" Fritsch  ","RIESLING ""MORDTHAL ERSTE LAGE"" Fritsch  ",,BOTTLE,2018.0, 39.00,3 - 2015,https://passionevino.net/6-riesling-mordthal-1lage-wagram-2018?manufacturer_id=2296,Riesling Mordthal 1,Fritsch,wine_01hawwcx3ebkm65kkxqgskjzh4,,39.221252
WHITE,GRUNER VELTLINER “LOIBNER” Federspiel Knoll ,GRUNER VELTLINER “LOIBNER” Federspiel Knoll ,,BOTTLE,2021.0, 42.00,,https://8wines.it/vini/knoll-gruner-veltliner-federspiel-2021,Loibner Grüner Veltliner Federspiel,Weingut Knoll,wine_01h0sq48v8tarjze8km1edezme,,43.771862
WHITE,GRUNER VELTLINER “FEDERSPIEL” Nikolaihof ,GRUNER VELTLINER “FEDERSPIEL” Nikolaihof ,,BOTTLE,2010.0, 39.00,,https://www.vivino.com/IT/it/weingut-nikolaihof-wachau-federspiel-gruner-veltliner/w/2414430?year=2010,Federspiel Grüner Veltliner,Nikolaihof,wine_01gzr4ksxr56zjma2e4tbw369d,,42.670654
WHITE,GRUNER VELTLINER “VINOTHEK” Nikolaihof  ,GRUNER VELTLINER “VINOTHEK” Nikolaihof  ,,BOTTLE,1993.0, 195.00,,https://www.klwines.com/p/i?i=1057970,Vinothek Grüner Veltliner,Nikolaihof,wine_01gzr4ksxrry5aamdwsqjw0b2r,,46.189304
WHITE,GRUNER VELTLINER “ZWICKL” Naturtrub Nikolaihof  ,GRUNER VELTLINER “ZWICKL” Naturtrub Nikolaihof  ,,BOTTLE,2018.0, 36.00,5 - 2016,https://www.skurnik.com/sku/gruner-veltliner-zwickl-nikolaihof-2-2-2-2-2-2/,Zwickl Naturtrüb,Nikolaihof,wine_01gzr4ksxraxx3rb26khd5k6qv,,52.359413
WHITE,GRUNER VELTLINER “FEDERSPIEL” Tegernseerhof  ,GRUNER VELTLINER “FEDERSPIEL” Tegernseerhof  ,,BOTTLE,2016.0, 34.00,,https://www.9wines.it/tegernseerhof-mittelbach/gruener-veltliner-duernstein-federspiel-2020,Grüner Veltliner Federspiel,Tegernseerhof,wine_01hawwcx4cbv870a05qd4tmb46,,44.254105
WHITE,RIESLING “FEDERSPIEL” Knoll  ,RIESLING “FEDERSPIEL” Knoll  ,,BOTTLE,2021.0, 49.00,6 - 2019,https://8wines.com/wines/knoll-gruner-veltliner-federspiel-2021?cur=eur&cr=be&gclid=Cj0KCQjwz96WBhC8ARIsAATR252H6-lvehpCPVnFNbnwFQNCWgRiV7U0D4AkPEz2OhBwZxtPqOyZBH4aAosPEALw_wcB,Loibner Riesling Federspiel,Weingut Knoll,wine_01h4pmmfxma7hp5kf95bdgsbrm,,31.42429
WHITE,RIESLING “FEDERSPIEL” Nikolaihof    ,RIESLING “FEDERSPIEL” Nikolaihof    ,,BOTTLE,2020.0, 42.00,6 - 2011 | 2 - 2019 | 6 - ,https://www.enotecapartenopea.it/it/riesling-federspiel-2020---nikolaihof,Federspiel Riesling,Nikolaihof,wine_01gzr4ksxrn0y668kcb0xg986w,,38.14153
WHITE,RIESLING “SMARAGD” Nikolaihof   ,RIESLING “SMARAGD” Nikolaihof   ,,BOTTLE,2016.0, 69.00,1 - 2014,https://www.internationalwinereport.com/latest-reports/12121-2014-nikolaihof-riesling-vom-stein-smaragd,Smaragd Riesling,Nikolaihof,wine_01gzr4ksxr1bejk64g4r34wzex,,38.09204
